# gyro bias rad/s: -0.07171,0.00946,-0.04665
# t_ms,yaw_deg,pitch_deg,roll_deg,range_mm,ok
382606,-27.69,88.18,-139.22,101,0
382616,-27.69,88.18,-139.21,101,0
382626,-27.69,88.18,-139.27,101,0
382636,-27.69,88.19,-139.12,101,0
382646,-27.69,88.19,-139.11,101,0
382656,-27.69,88.19,-139.14,101,0
382666,-27.69,88.19,-139.13,101,0
382676,-27.69,88.20,-139.21,101,0
382686,-27.69,88.20,-139.23,101,0
382696,-27.69,88.20,-139.26,101,0
382706,-27.69,88.20,-139.29,101,0
382716,-27.69,88.20,-139.26,101,0
382729,-27.69,88.19,-139.16,101,0
382736,-27.69,88.19,-139.18,101,0
382746,-27.69,88.19,-139.35,101,0
382756,-27.69,88.19,-139.43,101,0
382766,-27.69,88.19,-139.34,101,0
382776,-27.69,88.20,-139.17,101,0
382786,-27.69,88.20,-139.13,101,0
382796,-27.69,88.20,-139.14,101,0
382806,-27.69,88.20,-139.13,101,0
382816,-27.69,88.20,-139.21,101,0
382826,-27.69,88.20,-139.10,101,0
382836,-27.69,88.20,-138.98,101,0
382846,-27.69,88.20,-138.91,101,0
382856,-27.69,88.20,-138.96,101,0
382866,-27.69,88.20,-138.90,101,0
382876,-27.69,88.20,-138.86,101,0
382886,-27.69,88.20,-138.91,101,0
382896,-27.69,88.20,-138.97,101,0
382906,-27.69,88.19,-138.99,101,0
382916,-27.69,88.19,-139.02,101,0
382929,-27.69,88.19,-139.07,101,0
382936,-27.69,88.19,-139.07,101,0
382946,-27.69,88.19,-139.10,101,0
382956,-27.69,88.19,-139.17,101,0
382966,-27.69,88.19,-139.27,101,0
382976,-27.69,88.19,-139.28,101,0
382986,-27.69,88.19,-139.24,101,0
382996,-27.69,88.19,-139.16,101,0
383006,-27.69,88.19,-139.15,101,0
383016,-27.69,88.19,-139.11,101,0
383026,-27.69,88.19,-139.06,101,0
383036,-27.69,88.19,-139.03,101,0
383046,-27.69,88.19,-139.06,101,0
383056,-27.69,88.19,-139.05,101,0
383066,-27.69,88.19,-139.02,101,0
383076,-27.69,88.19,-139.05,101,0
383086,-27.69,88.19,-138.99,101,0
383096,-27.69,88.19,-138.91,101,0
383106,-27.69,88.19,-138.93,101,0
383116,-27.69,88.19,-138.98,101,0
383129,-27.69,88.18,-139.03,101,0
383136,-27.69,88.18,-138.96,101,0
383146,-27.69,88.18,-138.90,101,0
383156,-27.69,88.19,-139.17,101,0
383166,-27.69,88.20,-139.56,101,0
383176,-27.69,88.20,-139.65,101,0
383186,-27.69,88.20,-139.20,101,0
383196,-27.69,88.20,-139.29,101,0
383206,-27.69,88.20,-139.29,101,0
383216,-27.69,88.20,-139.45,101,0
383226,-27.69,88.21,-139.57,101,0
383236,-27.69,88.19,-139.66,101,0
383246,-27.69,88.20,-139.44,101,0
383256,-27.69,88.19,-139.71,101,0
383266,-27.69,88.18,-139.68,101,0
383276,-27.69,88.18,-139.46,101,0
383286,-27.69,88.17,-139.42,101,0
383296,-27.69,88.19,-139.90,101,0
383306,-27.69,88.20,-140.05,101,0
383316,-27.69,88.20,-140.16,101,0
383329,-27.69,88.22,-139.70,101,0
383336,-27.69,88.22,-139.74,101,0
383346,-27.69,88.22,-139.34,101,0
383356,-27.69,88.22,-139.20,101,0
383366,-27.69,88.21,-139.19,101,0
383376,-27.69,88.20,-139.19,101,0
383386,-27.69,88.21,-139.20,101,0
383396,-27.69,88.21,-139.33,101,0
383406,-27.69,88.20,-139.47,101,0
383416,-27.69,88.21,-139.32,101,0
383426,-27.69,88.21,-139.18,101,0
383436,-27.69,88.21,-139.28,101,0
383446,-27.69,88.21,-139.25,101,0
383456,-27.69,88.21,-139.09,101,0
383466,-27.69,88.21,-139.14,101,0
383476,-27.69,88.21,-139.13,101,0
383486,-27.69,88.21,-139.25,101,0
383496,-27.69,88.21,-139.27,101,0
383506,-27.69,88.21,-139.37,101,0
383516,-27.69,88.21,-139.27,101,0
383529,-27.69,88.21,-139.34,101,0
383536,-27.69,88.20,-139.29,101,0
383546,-27.69,88.20,-139.26,101,0
383556,-27.69,88.20,-139.25,101,0
383566,-27.69,88.20,-139.37,101,0
383576,-27.69,88.20,-139.37,101,0
383586,-27.69,88.20,-139.30,101,0
383596,-27.69,88.20,-139.18,101,0
383606,-27.69,88.20,-139.33,101,0
383616,-27.69,88.20,-139.27,101,0
383626,-27.69,88.19,-139.33,101,0
383636,-27.69,88.19,-139.38,101,0
383646,-27.69,88.19,-139.38,101,0
383656,-27.69,88.19,-139.51,101,0
383666,-27.69,88.19,-139.55,101,0
383676,-27.69,88.19,-139.61,101,0
383686,-27.69,88.19,-139.56,101,0
383696,-27.69,88.19,-139.51,101,0
383706,-27.69,88.19,-139.45,101,0
383716,-27.69,88.18,-139.55,101,0
383729,-27.69,88.18,-139.39,101,0
383736,-27.69,88.18,-139.38,101,0
383746,-27.69,88.18,-139.33,101,0
383756,-27.69,88.18,-139.32,101,0
383766,-27.69,88.18,-139.15,101,0
383776,-27.69,88.18,-139.08,101,0
383786,-27.69,88.18,-139.12,101,0
383796,-27.69,88.18,-139.16,101,0
383806,-27.69,88.18,-139.12,101,0
383816,-27.69,88.17,-139.11,101,0
383826,-27.69,88.17,-139.05,101,0
383836,-27.69,88.18,-139.03,101,0
383846,-27.69,88.18,-139.11,101,0
383856,-27.69,88.18,-139.17,101,0
383866,-27.69,88.18,-139.21,101,0
383876,-27.69,88.18,-139.18,101,0
383886,-27.69,88.18,-139.12,101,0
383896,-27.69,88.17,-139.17,101,0
383906,-27.69,88.17,-139.09,101,0
383916,-27.69,88.17,-138.97,101,0
383929,-27.69,88.17,-138.93,101,0
383936,-27.69,88.17,-138.93,101,0
383946,-27.69,88.18,-138.87,101,0
383956,-27.69,88.18,-138.88,101,0
383966,-27.69,88.18,-138.93,101,0
383976,-27.69,88.18,-138.93,101,0
383986,-27.69,88.18,-138.98,101,0
383996,-27.69,88.17,-139.10,101,0
384006,-27.69,88.18,-139.08,101,0
384016,-27.69,88.18,-138.97,101,0
384026,-27.69,88.18,-138.97,101,0
384036,-27.69,88.18,-138.80,101,0
384046,-27.69,88.18,-138.79,101,0
384056,-27.69,88.18,-138.67,101,0
384066,-27.69,88.17,-138.58,101,0
384076,-27.69,88.17,-138.62,101,0
384086,-27.69,88.17,-138.64,101,0
384096,-27.69,88.17,-138.66,101,0
384106,-27.69,88.17,-138.71,101,0
384116,-27.69,88.17,-138.63,101,0
384129,-27.69,88.17,-138.48,101,0
384136,-27.69,88.17,-138.45,101,0
384146,-27.69,88.17,-138.53,101,0
384156,-27.69,88.17,-138.58,101,0
384166,-27.69,88.17,-138.52,101,0
384176,-27.69,88.17,-138.44,101,0
384186,-27.69,88.17,-138.52,101,0
384196,-27.69,88.17,-138.49,101,0
384206,-27.69,88.17,-138.46,101,0
384216,-27.69,88.17,-138.47,101,0
384226,-27.69,88.17,-138.58,101,0
384236,-27.69,88.17,-138.57,101,0
384246,-27.69,88.17,-138.43,101,0
384256,-27.69,88.18,-138.48,101,0
384266,-27.69,88.18,-138.50,101,0
384276,-27.69,88.17,-138.50,101,0
384286,-27.69,88.17,-138.58,101,0
384296,-27.69,88.17,-138.62,101,0
384306,-27.69,88.17,-138.63,101,0
384316,-27.69,88.16,-138.69,101,0
384329,-27.69,88.16,-138.82,101,0
384336,-27.69,88.17,-138.76,101,0
384346,-27.69,88.17,-138.71,101,0
384356,-27.69,88.17,-138.62,101,0
384366,-27.69,88.17,-138.52,101,0
384376,-27.69,88.17,-138.43,101,0
384386,-27.69,88.18,-138.39,101,0
384396,-27.69,88.18,-138.41,101,0
384406,-27.69,88.18,-138.34,101,0
384416,-27.69,88.18,-138.23,101,0
384426,-27.69,88.18,-138.18,101,0
384436,-27.69,88.18,-138.19,101,0
384446,-27.69,88.18,-138.16,101,0
384456,-27.69,88.18,-138.31,101,0
384466,-27.69,88.17,-138.35,101,0
384476,-27.69,88.17,-138.43,101,0
384486,-27.69,88.17,-138.47,101,0
384496,-27.69,88.17,-138.42,101,0
384506,-27.69,88.17,-138.52,101,0
384516,-27.69,88.16,-138.51,101,0
384529,-27.69,88.16,-138.49,101,0
384536,-27.69,88.16,-138.55,101,0
384546,-27.69,88.16,-138.55,101,0
384556,-27.69,88.16,-138.50,101,0
384566,-27.69,88.17,-138.54,101,0
384576,-27.69,88.17,-138.57,101,0
384586,-27.69,88.17,-138.56,101,0
384596,-27.69,88.17,-138.64,101,0
384606,-27.69,88.17,-138.62,101,0
384616,-27.69,88.17,-138.54,101,0
384626,-27.69,88.17,-138.51,101,0
384636,-27.69,88.17,-138.52,101,0
384646,-27.69,88.17,-138.49,101,0
384656,-27.69,88.17,-138.63,101,0
384666,-27.69,88.17,-138.54,101,0
384676,-27.69,88.18,-138.51,101,0
384686,-27.69,88.17,-138.50,101,0
384696,-27.69,88.17,-138.59,101,0
384706,-27.69,88.18,-138.63,101,0
384716,-27.69,88.18,-138.67,101,0
384730,-27.69,88.18,-138.65,101,0
384736,-27.69,88.17,-138.59,101,0
384746,-27.69,88.18,-138.42,101,0
384756,-27.69,88.18,-138.54,101,0
384766,-27.69,88.18,-138.63,101,0
384776,-27.69,88.18,-138.64,101,0
384786,-27.69,88.18,-138.72,101,0
384796,-27.69,88.18,-138.73,101,0
384806,-27.69,88.18,-138.79,101,0
384816,-27.69,88.18,-138.76,101,0
384826,-27.69,88.18,-138.69,101,0
384836,-27.69,88.17,-138.78,101,0
384846,-27.69,88.17,-138.75,101,0
384856,-27.69,88.17,-138.74,101,0
384866,-27.69,88.17,-138.79,101,0
384876,-27.69,88.17,-138.92,101,0
384886,-27.69,88.17,-138.89,101,0
384896,-27.69,88.17,-138.81,101,0
384906,-27.69,88.17,-138.89,101,0
384916,-27.69,88.17,-139.02,101,0
384930,-27.69,88.17,-138.98,101,0
384936,-27.69,88.18,-138.96,101,0
384946,-27.69,88.18,-138.94,101,0
384956,-27.69,88.18,-139.08,101,0
384966,-27.69,88.17,-139.04,101,0
384976,-27.69,88.17,-138.99,101,0
384986,-27.69,88.18,-139.07,101,0
384996,-27.69,88.18,-139.05,101,0
385006,-27.69,88.18,-139.02,101,0
385016,-27.69,88.17,-139.03,101,0
385026,-27.69,88.17,-138.96,101,0
385036,-27.69,88.17,-139.03,101,0
385046,-27.69,88.17,-139.04,101,0
385056,-27.69,88.17,-138.97,101,0
385066,-27.69,88.17,-138.86,101,0
385076,-27.69,88.17,-138.91,101,0
385086,-27.69,88.17,-138.87,101,0
385096,-27.69,88.17,-139.01,101,0
385106,-27.69,88.17,-139.04,101,0
385116,-27.69,88.17,-138.96,101,0
385130,-27.69,88.17,-139.00,101,0
385136,-27.69,88.17,-139.05,101,0
385146,-27.69,88.17,-139.08,101,0
385156,-27.69,88.17,-139.03,101,0
385166,-27.69,88.17,-138.97,101,0
385176,-27.69,88.17,-138.98,101,0
385186,-27.69,88.17,-138.93,101,0
385196,-27.69,88.17,-138.93,101,0
385206,-27.69,88.17,-138.97,101,0
385216,-27.69,88.16,-138.91,101,0
385226,-27.69,88.17,-138.70,101,0
385236,-27.69,88.17,-138.71,101,0
385246,-27.69,88.16,-138.77,101,0
385256,-27.69,88.16,-138.90,101,0
385266,-27.69,88.16,-139.07,101,0
385276,-27.69,88.16,-139.04,101,0
385286,-27.69,88.16,-139.05,101,0
385296,-27.69,88.16,-139.11,101,0
385306,-27.69,88.16,-139.17,101,0
385316,-27.69,88.16,-139.22,101,0
385330,-27.69,88.17,-139.24,101,0
385336,-27.69,88.17,-139.37,101,0
385346,-27.69,88.17,-139.37,101,0
385356,-27.69,88.17,-139.25,101,0
385366,-27.69,88.17,-139.40,101,0
385376,-27.69,88.17,-139.37,101,0
385386,-27.69,88.17,-139.46,101,0
385396,-27.69,88.17,-139.42,101,0
385406,-27.69,88.17,-139.44,101,0
385416,-27.69,88.17,-139.40,101,0
385426,-27.69,88.17,-139.37,101,0
385436,-27.69,88.17,-139.29,101,0
385446,-27.69,88.17,-139.27,101,0
385456,-27.69,88.18,-139.24,101,0
385466,-27.69,88.18,-139.33,101,0
385476,-27.69,88.18,-139.29,101,0
385486,-27.69,88.18,-139.33,101,0
385496,-27.69,88.19,-139.28,101,0
385506,-27.69,88.19,-139.29,101,0
385516,-27.69,88.18,-139.34,101,0
385530,-27.69,88.18,-139.33,101,0
385536,-27.69,88.18,-139.25,101,0
385546,-27.69,88.18,-139.25,101,0
385556,-27.69,88.17,-139.37,101,0
385566,-27.69,88.17,-139.36,101,0
385576,-27.69,88.17,-139.32,101,0
385586,-27.69,88.17,-139.20,101,0
385596,-27.69,88.17,-139.17,101,0
385606,-27.69,88.17,-139.18,101,0
385616,-27.69,88.17,-139.14,101,0
385626,-27.69,88.17,-139.10,101,0
385636,-27.69,88.18,-139.14,101,0
385646,-27.69,88.18,-139.15,101,0
385656,-27.69,88.18,-139.10,101,0
385666,-27.69,88.18,-139.09,101,0
385676,-27.69,88.18,-138.96,101,0
385686,-27.69,88.18,-138.95,101,0
385696,-27.69,88.18,-139.04,101,0
385706,-27.69,88.18,-139.08,101,0
385716,-27.69,88.18,-139.16,101,0
385730,-27.69,88.18,-139.21,101,0
385736,-27.69,88.19,-139.14,101,0
385746,-27.69,88.18,-139.07,101,0
385756,-27.69,88.18,-139.10,101,0
385766,-27.69,88.19,-139.05,101,0
385776,-27.69,88.19,-139.01,101,0
385786,-27.69,88.18,-138.90,101,0
385796,-27.69,88.19,-138.80,101,0
385806,-27.69,88.18,-138.84,101,0
385816,-27.69,88.18,-138.89,101,0
385826,-27.69,88.18,-138.86,101,0
385836,-27.69,88.18,-138.83,101,0
385846,-27.69,88.18,-138.97,101,0
385856,-27.69,88.18,-139.05,101,0
385866,-27.69,88.18,-139.16,101,0
385876,-27.69,88.18,-139.14,101,0
385886,-27.69,88.18,-139.01,101,0
385896,-27.69,88.18,-139.01,101,0
385906,-27.69,88.18,-138.95,101,0
385916,-27.69,88.18,-138.92,101,0
385930,-27.69,88.18,-138.85,101,0
385936,-27.69,88.18,-138.86,101,0
385946,-27.69,88.18,-138.82,101,0
385956,-27.69,88.17,-138.76,101,0
385966,-27.69,88.17,-138.65,101,0
385976,-27.69,88.17,-138.69,101,0
385986,-27.69,88.17,-138.63,101,0
385996,-27.69,88.17,-138.59,101,0
386006,-27.69,88.17,-138.55,101,0
386016,-27.69,88.17,-138.57,101,0
386026,-27.69,88.17,-138.67,101,0
386036,-27.69,88.17,-138.94,101,0
386046,-27.69,88.16,-139.02,101,0
386056,-27.69,88.16,-138.95,101,0
386066,-27.69,88.16,-138.83,101,0
386076,-27.69,88.16,-138.80,101,0
386086,-27.69,88.16,-138.87,101,0
386096,-27.69,88.17,-138.78,101,0
386106,-27.69,88.17,-138.70,101,0
386116,-27.69,88.17,-138.62,101,0
386130,-27.69,88.17,-138.70,101,0
386136,-27.69,88.17,-138.77,101,0
386146,-27.69,88.17,-138.77,101,0
386156,-27.69,88.17,-138.90,101,0
386166,-27.69,88.17,-138.57,101,0
386176,-27.69,88.18,-138.14,101,0
386186,-27.69,88.18,-137.96,101,0
386196,-27.69,88.18,-137.57,101,0
386206,-27.69,88.19,-137.45,101,0
386216,-27.69,88.19,-137.49,101,0
386226,-27.69,88.19,-137.94,101,0
386236,-27.69,88.18,-138.58,101,0
386246,-27.69,88.17,-139.31,101,0
386256,-27.69,88.15,-139.75,101,0
386266,-27.69,88.13,-139.78,101,0
386276,-27.69,88.12,-139.49,101,0
386286,-27.69,88.12,-139.14,101,0
386296,-27.69,88.13,-138.83,101,0
386306,-27.69,88.14,-138.03,101,0
386316,-27.69,88.15,-137.62,101,0
386330,-27.69,88.16,-137.30,101,0
386336,-27.69,88.16,-137.43,101,0
386346,-27.69,88.15,-137.76,101,0
386356,-27.69,88.13,-138.22,101,0
386366,-27.69,88.12,-138.49,101,0
386376,-27.69,88.11,-138.30,101,0
386386,-27.69,88.10,-138.41,101,0
386396,-27.69,88.11,-137.96,101,0
386406,-27.69,88.12,-137.74,101,0
386416,-27.69,88.13,-137.23,101,0
386426,-27.69,88.14,-136.77,101,0
386436,-27.69,88.15,-136.88,101,0
386447,-27.69,88.15,-137.11,101,0
386457,-27.69,88.14,-137.37,101,0
386467,-27.69,88.12,-137.54,101,0
386477,-27.69,88.12,-137.68,101,0
386487,-27.69,88.12,-137.63,101,0
386497,-27.69,88.13,-137.41,101,0
386507,-27.69,88.14,-137.05,101,0
386517,-27.69,88.14,-136.76,101,0
386530,-27.69,88.15,-136.76,101,0
386537,-27.69,88.15,-136.92,101,0
386547,-27.69,88.15,-137.10,101,0
386557,-27.69,88.14,-137.26,101,0
386567,-27.69,88.14,-137.47,101,0
386577,-27.69,88.14,-137.56,101,0
386587,-27.69,88.14,-137.39,101,0
386597,-27.69,88.14,-137.10,101,0
386607,-27.69,88.15,-136.79,101,0
386617,-27.69,88.16,-136.00,101,0
386627,-27.69,88.17,-135.77,101,0
386637,-27.69,88.17,-136.19,101,0
386647,-27.69,88.16,-136.67,101,0
386657,-27.69,88.12,-137.25,101,0
386667,-27.69,88.08,-137.76,101,0
386677,-27.69,88.07,-136.92,101,0
386687,-27.69,88.07,-135.85,101,0
386697,-27.69,88.08,-134.15,101,0
386707,-27.69,88.11,-133.31,101,0
386717,-27.69,88.12,-133.21,101,0
386730,-27.69,88.13,-133.42,101,0
386737,-27.69,88.11,-134.01,101,0
386747,-27.69,88.08,-134.62,101,0
386757,-27.69,88.06,-134.94,101,0
386767,-27.69,88.06,-134.55,101,0
386777,-27.69,88.07,-134.76,101,0
386787,-27.69,88.08,-134.83,101,0
386797,-27.69,88.08,-133.74,101,0
386807,-27.69,88.08,-132.93,101,0
386817,-27.69,88.09,-132.68,101,0
386827,-27.69,88.10,-133.41,101,0
386837,-27.69,88.08,-134.24,101,0
386847,-27.69,88.07,-134.51,101,0
386857,-27.69,88.05,-134.63,101,0
386867,-27.69,88.04,-134.64,101,0
386877,-27.69,88.05,-134.90,101,0
386887,-27.69,88.06,-134.83,101,0
386897,-27.69,88.07,-134.20,101,0
386907,-27.69,88.08,-133.45,101,0
386917,-27.69,88.08,-133.36,101,0
386930,-27.69,88.09,-133.63,101,0
386937,-27.69,88.08,-134.25,101,0
386947,-27.69,88.07,-134.61,101,0
386957,-27.69,88.06,-134.83,101,0
386967,-27.69,88.06,-135.18,101,0
386977,-27.69,88.06,-135.34,101,0
386987,-27.69,88.07,-135.54,101,0
386997,-27.69,88.08,-135.13,101,0
387007,-27.69,88.08,-134.71,101,0
387017,-27.69,88.08,-134.37,101,0
387027,-27.69,88.09,-134.49,101,0
387037,-27.69,88.09,-135.15,101,0
387047,-27.69,88.08,-135.46,101,0
387057,-27.69,88.08,-135.55,101,0
387067,-27.69,88.07,-135.80,101,0
387077,-27.69,88.07,-136.03,101,0
387087,-27.69,88.08,-136.15,101,0
387097,-27.69,88.08,-135.87,101,0
387107,-27.69,88.09,-135.44,101,0
387117,-27.69,88.09,-135.11,101,0
387130,-27.69,88.10,-135.34,101,0
387137,-27.69,88.10,-135.88,101,0
387147,-27.69,88.09,-136.12,101,0
387157,-27.69,88.08,-136.15,101,0
387167,-27.69,88.08,-136.38,101,0
387177,-27.69,88.08,-136.50,101,0
387187,-27.69,88.09,-136.57,101,0
387197,-27.69,88.10,-136.29,101,0
387207,-27.69,88.10,-135.82,101,0
387217,-27.69,88.10,-135.76,101,0
387227,-27.69,88.11,-135.89,101,0
387237,-27.69,88.11,-136.16,101,0
387247,-27.69,88.10,-136.40,101,0
387257,-27.69,88.10,-136.49,101,0
387267,-27.69,88.10,-136.76,101,0
387277,-27.69,88.10,-136.91,101,0
387287,-27.69,88.11,-136.80,101,0
387297,-27.69,88.11,-136.65,101,0
387307,-27.69,88.11,-136.23,101,0
387317,-27.69,88.12,-136.19,101,0
387330,-27.69,88.13,-136.33,101,0
387337,-27.69,88.13,-136.52,101,0
387347,-27.69,88.12,-136.80,101,0
387357,-27.69,88.12,-136.93,101,0
387367,-27.69,88.12,-136.98,101,0
387377,-27.69,88.13,-136.99,101,0
387387,-27.69,88.13,-136.89,101,0
387397,-27.69,88.14,-136.74,101,0
387407,-27.69,88.14,-136.48,101,0
387417,-27.69,88.14,-136.35,101,0
387427,-27.69,88.14,-136.47,101,0
387437,-27.69,88.14,-136.70,101,0
387447,-27.69,88.13,-136.85,101,0
387457,-27.69,88.14,-136.90,101,0
387467,-27.69,88.14,-136.88,101,0
387477,-27.69,88.14,-136.75,101,0
387487,-27.69,88.15,-136.62,101,0
387497,-27.69,88.15,-136.61,101,0
387507,-27.69,88.15,-136.43,101,0
387517,-27.69,88.15,-136.44,101,0
387530,-27.69,88.16,-136.36,101,0
387537,-27.69,88.15,-136.59,101,0
387547,-27.69,88.15,-136.78,101,0
387557,-27.69,88.15,-136.87,101,0
387567,-27.69,88.15,-136.92,101,0
387577,-27.69,88.15,-136.90,101,0
387587,-27.69,88.16,-136.92,101,0
387597,-27.69,88.16,-136.93,101,0
387607,-27.69,88.16,-136.95,101,0
387617,-27.69,88.16,-136.92,101,0
387627,-27.69,88.16,-137.10,101,0
387637,-27.69,88.15,-137.23,101,0
387647,-27.69,88.15,-137.33,101,0
387657,-27.69,88.15,-137.31,101,0
387667,-27.69,88.15,-137.39,101,0
387677,-27.69,88.15,-137.31,101,0
387687,-27.69,88.16,-137.23,101,0
387697,-27.69,88.16,-137.23,101,0
387707,-27.69,88.16,-137.16,101,0
387717,-27.69,88.15,-137.24,101,0
387730,-27.69,88.15,-137.46,101,0
387737,-27.69,88.15,-137.70,101,0
387747,-27.69,88.14,-137.77,101,0
387757,-27.69,88.14,-137.67,101,0
387767,-27.69,88.14,-137.61,101,0
387777,-27.69,88.14,-137.62,101,0
387787,-27.69,88.14,-137.69,101,0
387797,-27.69,88.14,-137.59,101,0
387807,-27.69,88.15,-137.57,101,0
387817,-27.69,88.14,-137.65,101,0
387827,-27.69,88.14,-137.84,101,0
387837,-27.69,88.14,-137.99,101,0
387847,-27.69,88.14,-138.14,101,0
387857,-27.69,88.14,-138.17,101,0
387867,-27.69,88.14,-137.96,101,0
387877,-27.69,88.14,-138.05,101,0
387887,-27.69,88.15,-138.06,101,0
387897,-27.69,88.15,-137.98,101,0
387907,-27.69,88.14,-137.88,101,0
387917,-27.69,88.14,-137.92,101,0
387930,-27.69,88.15,-138.09,101,0
387937,-27.69,88.15,-138.16,101,0
387947,-27.69,88.15,-138.17,101,0
387957,-27.69,88.14,-138.23,101,0
387967,-27.69,88.15,-138.13,101,0
387977,-27.69,88.15,-137.93,101,0
387987,-27.69,88.16,-137.81,101,0
387997,-27.69,88.15,-137.74,101,0
388007,-27.69,88.15,-137.75,101,0
388017,-27.69,88.15,-137.97,101,0
388027,-27.69,88.16,-138.02,101,0
388037,-27.69,88.16,-138.07,101,0
388047,-27.69,88.16,-138.10,101,0
388057,-27.69,88.16,-138.19,101,0
388067,-27.69,88.16,-138.05,101,0
388077,-27.69,88.16,-137.90,101,0
388087,-27.69,88.17,-137.84,101,0
388097,-27.69,88.17,-137.81,101,0
388107,-27.69,88.17,-137.91,101,0
388117,-27.69,88.17,-137.90,101,0
388130,-27.69,88.17,-138.00,101,0
388137,-27.69,88.17,-138.00,101,0
388147,-27.69,88.17,-138.03,101,0
388157,-27.69,88.17,-138.00,101,0
388167,-27.69,88.17,-137.97,101,0
388177,-27.69,88.17,-137.92,101,0
388187,-27.69,88.17,-138.04,101,0
388197,-27.69,88.17,-138.02,101,0
388207,-27.69,88.17,-138.17,101,0
388217,-27.69,88.17,-138.24,101,0
388227,-27.69,88.16,-138.30,101,0
388237,-27.69,88.17,-138.27,101,0
388247,-27.69,88.17,-138.38,101,0
388257,-27.69,88.18,-138.39,101,0
388267,-27.69,88.18,-138.23,101,0
388277,-27.69,88.18,-138.18,101,0
388287,-27.69,88.18,-138.27,101,0
388297,-27.69,88.19,-138.31,101,0
388307,-27.69,88.19,-138.36,101,0
388317,-27.69,88.19,-138.41,101,0
388330,-27.69,88.19,-138.49,101,0
388337,-27.69,88.19,-138.50,101,0
388347,-27.69,88.19,-138.53,101,0
388357,-27.69,88.19,-138.40,101,0
388367,-27.69,88.19,-138.20,101,0
388377,-27.69,88.19,-138.13,101,0
388387,-27.69,88.20,-138.15,101,0
388397,-27.69,88.20,-138.11,101,0
388407,-27.69,88.20,-138.15,101,0
388417,-27.69,88.20,-138.14,101,0
388427,-27.69,88.20,-138.19,101,0
388437,-27.69,88.20,-138.13,101,0
388447,-27.69,88.20,-138.15,101,0
388457,-27.69,88.20,-138.23,101,0
388467,-27.69,88.20,-138.20,101,0
388477,-27.69,88.20,-138.05,101,0
388487,-27.69,88.20,-138.12,101,0
388497,-27.69,88.20,-138.20,101,0
388507,-27.69,88.20,-138.35,101,0
388517,-27.69,88.20,-138.31,101,0
388530,-27.69,88.21,-138.30,101,0
388537,-27.69,88.21,-138.28,101,0
388547,-27.69,88.21,-138.20,101,0
388557,-27.69,88.21,-138.20,101,0
388567,-27.69,88.21,-138.23,101,0
388577,-27.69,88.21,-138.29,101,0
388587,-27.69,88.20,-138.33,101,0
388597,-27.69,88.20,-138.38,101,0
388607,-27.69,88.20,-138.44,101,0
388617,-27.69,88.20,-138.34,101,0
388627,-27.69,88.20,-138.36,101,0
388637,-27.69,88.21,-138.35,101,0
388647,-27.69,88.20,-138.39,101,0
388657,-27.69,88.20,-138.40,101,0
388667,-27.69,88.20,-138.40,101,0
388677,-27.69,88.20,-138.35,101,0
388687,-27.69,88.20,-138.38,101,0
388697,-27.69,88.20,-138.37,101,0
388707,-27.69,88.20,-138.35,101,0
388717,-27.69,88.20,-138.34,101,0
388730,-27.69,88.20,-138.32,101,0
388737,-27.69,88.20,-138.41,101,0
388747,-27.69,88.20,-138.45,101,0
388757,-27.69,88.20,-138.46,101,0
388767,-27.69,88.20,-138.55,101,0
388777,-27.69,88.20,-138.66,101,0
388787,-27.69,88.20,-138.65,101,0
388797,-27.69,88.20,-138.67,101,0
388807,-27.69,88.19,-138.64,101,0
388817,-27.69,88.20,-138.56,101,0
388827,-27.69,88.19,-138.68,101,0
